seed,policy,test_epochs,test_requests,p50_latency_ms,p95_latency_ms,p99_latency_ms,sla_violation_fraction,scale_fraction,mean_epoch_p95_ms,worker_epoch_cost
20260727,no_action,50,2007,23.886149000190926,66.61455450009721,81.44366229983918,0.7209765819631291,0.0,34.18806844701089,100.0
20260727,reactive,50,2007,7.912177999969572,36.55555279995042,57.34409649988265,0.35924265072247136,0.62,13.226471516996526,193.0
20260727,snapshot,50,2007,8.029193000083978,36.08291620009804,58.960881000043635,0.37419033383158945,0.7,13.318870494006202,205.0
20260727,satcap,50,2007,7.912648999990779,35.18136030004369,57.168921239954216,0.35874439461883406,0.62,13.213875964988121,193.0
20260728,no_action,50,1008,10.800606999964657,49.87749674993438,66.49313554992426,0.4712301587301587,0.0,13.859396508998318,100.0
20260728,reactive,50,1008,5.599627500032511,20.280385299872705,30.82800421998172,0.19345238095238096,0.3,7.766192555017823,145.0
20260728,snapshot,50,1008,4.500605499970334,25.11845159982608,61.15547266008424,0.1498015873015873,0.4,7.067177377993856,160.0
20260728,satcap,50,1008,5.570650499976182,20.208378950019323,30.96936182009358,0.19543650793650794,0.3,7.878591120001827,145.0
