policy,validation,scheme,budget_scalars,n,positives,prevalence,mean_log_score,brier,roc_auc,average_precision,alert_fraction,alerts,alert_recall,alert_precision
exact_record,temporal,smoothed_panel_rate,0,228780,2926,0.012789579508698313,-0.03821877497987271,0.010180965140844708,0.9568867510578107,0.317587873895888,0.01,2288,0.3099794941900205,0.3964160839160839
exact_record,temporal,snapshot,1,228780,2926,0.012789579508698313,-0.029287734339467738,0.007281653303638419,0.9740985745961945,0.5901648225097023,0.01,2288,0.5416951469583049,0.6927447552447552
exact_record,temporal,mean,1,228780,2926,0.012789579508698313,-0.025442571213561815,0.0062957020764473496,0.9812497209270882,0.6894461708047804,0.01,2288,0.5909090909090909,0.7556818181818182
exact_record,temporal,p95,1,228780,2926,0.012789579508698313,-0.02409988462917998,0.005896531447799062,0.9837534388577027,0.6805717077754793,0.01,2288,0.6117566643882434,0.7823426573426573
exact_record,temporal,maximum,1,228780,2926,0.012789579508698313,-0.024136755976237417,0.006002896209863637,0.9841486616354685,0.6735531132864814,0.01,2288,0.6008202323991798,0.7683566433566433
exact_record,temporal,two_snapshots,2,228780,2926,0.012789579508698313,-0.026247730527594243,0.006424702319761991,0.9787885074238554,0.6565313547433536,0.01,2288,0.5861244019138756,0.7495629370629371
exact_record,temporal,maximum_count,2,228780,2926,0.012789579508698313,-0.022792719642389714,0.005555679070331567,0.9848023459538561,0.7487858646737272,0.01,2288,0.6278195488721805,0.8028846153846154
