seed,provisioning_delay_epochs,horizon_epochs,miss_to_action_cost_ratio,policy,test_epochs,severe_event_prevalence,training_severe_p95_threshold_ms,missed_event_fraction,event_coverage_fraction,action_rate,normalized_cost,threshold
20260744,0,1,50,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,0,1,100,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,8.0,
20260744,0,1,100,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,0,1,100,reactive,50,0.08,43.03000000000003,0.04,0.5,0.08,4.08,
20260744,0,1,100,snapshot_tuned,50,0.08,43.03000000000003,0.0,1.0,0.5,0.5,0.08182499560069963
20260744,0,1,100,satcap_tuned,50,0.08,43.03000000000003,0.0,1.0,0.6,0.6,0.08730756791686234
20260744,0,1,100,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,1,2,1,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.08,
20260744,1,2,1,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,1,2,1,reactive,50,0.08,43.03000000000003,0.06,0.25,0.08,0.14,
20260744,1,2,1,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.08,1.0
20260744,1,2,1,satcap_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.08,1.0
20260744,1,2,1,delay_aware_hybrid,50,0.08,43.03000000000003,0.06,0.25,0.12,0.18,1.0
20260744,1,2,2,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.16,
20260744,1,2,2,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,1,2,2,reactive,50,0.08,43.03000000000003,0.06,0.25,0.08,0.2,
20260744,1,2,2,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.16,1.0
20260744,1,2,2,satcap_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.16,1.0
20260744,1,2,2,delay_aware_hybrid,50,0.08,43.03000000000003,0.06,0.25,0.12,0.24,1.0
20260744,1,2,5,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.4,
20260744,1,2,5,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,1,2,5,reactive,50,0.08,43.03000000000003,0.06,0.25,0.08,0.38,
20260744,1,2,5,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.4,1.0
20260744,1,2,5,satcap_tuned,50,0.08,43.03000000000003,0.06,0.25,0.22,0.52,0.12408840451674057
20260744,1,2,5,delay_aware_hybrid,50,0.08,43.03000000000003,0.06,0.25,0.12,0.42,1.0
20260744,1,2,10,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.8,
20260744,1,2,10,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,1,2,10,reactive,50,0.08,43.03000000000003,0.06,0.25,0.08,0.6799999999999999,
20260744,1,2,10,snapshot_tuned,50,0.08,43.03000000000003,0.06,0.25,0.72,1.3199999999999998,0.10850838989682735
20260744,1,2,10,satcap_tuned,50,0.08,43.03000000000003,0.02,0.75,0.32,0.52,0.11532799016380357
20260744,1,2,10,delay_aware_hybrid,50,0.08,43.03000000000003,0.06,0.25,0.12,0.72,1.0
20260744,1,2,20,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,1.6,
20260744,1,2,20,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,1,2,20,reactive,50,0.08,43.03000000000003,0.06,0.25,0.08,1.28,
20260744,1,2,20,snapshot_tuned,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,1,2,20,satcap_tuned,50,0.08,43.03000000000003,0.0,1.0,0.6,0.6,0.0950148046299463
20260744,1,2,20,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,1,2,50,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,4.0,
20260744,1,2,50,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,1,2,50,reactive,50,0.08,43.03000000000003,0.06,0.25,0.08,3.08,
20260744,1,2,50,snapshot_tuned,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,1,2,50,satcap_tuned,50,0.08,43.03000000000003,0.0,1.0,0.6,0.6,0.0950148046299463
20260744,1,2,50,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,1,2,100,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,8.0,
20260744,1,2,100,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,1,2,100,reactive,50,0.08,43.03000000000003,0.06,0.25,0.08,6.08,
20260744,1,2,100,snapshot_tuned,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,1,2,100,satcap_tuned,50,0.08,43.03000000000003,0.0,1.0,0.6,0.6,0.0950148046299463
20260744,1,2,100,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,2,3,1,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.08,
20260744,2,3,1,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,2,3,1,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,0.16,
20260744,2,3,1,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.08,1.0
20260744,2,3,1,satcap_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.08,1.0
20260744,2,3,1,delay_aware_hybrid,50,0.08,43.03000000000003,0.08,0.0,0.12,0.2,1.0
20260744,2,3,2,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.16,
20260744,2,3,2,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,2,3,2,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,0.24,
20260744,2,3,2,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.16,1.0
20260744,2,3,2,satcap_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.16,1.0
20260744,2,3,2,delay_aware_hybrid,50,0.08,43.03000000000003,0.08,0.0,0.12,0.28,1.0
20260744,2,3,5,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.4,
20260744,2,3,5,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,2,3,5,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,0.48000000000000004,
20260744,2,3,5,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.06,0.46,0.11928504329201739
20260744,2,3,5,satcap_tuned,50,0.08,43.03000000000003,0.08,0.0,0.06,0.46,0.12619826616570848
20260744,2,3,5,delay_aware_hybrid,50,0.08,43.03000000000003,0.08,0.0,0.12,0.52,1.0
20260744,2,3,10,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.8,
20260744,2,3,10,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,2,3,10,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,0.88,
20260744,2,3,10,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.06,0.8600000000000001,0.11928504329201739
20260744,2,3,10,satcap_tuned,50,0.08,43.03000000000003,0.0,1.0,0.6,0.6,0.09685437481286124
20260744,2,3,10,delay_aware_hybrid,50,0.08,43.03000000000003,0.08,0.0,0.12,0.92,1.0
20260744,2,3,20,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,1.6,
20260744,2,3,20,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,2,3,20,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,1.6800000000000002,
20260744,2,3,20,snapshot_tuned,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,2,3,20,satcap_tuned,50,0.08,43.03000000000003,0.0,1.0,0.6,0.6,0.09685437481286124
20260744,2,3,20,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,2,3,50,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,4.0,
20260744,2,3,50,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,2,3,50,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,4.08,
20260744,2,3,50,snapshot_tuned,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,2,3,50,satcap_tuned,50,0.08,43.03000000000003,0.0,1.0,0.6,0.6,0.09685437481286124
20260744,2,3,50,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,2,3,100,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,8.0,
20260744,2,3,100,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,2,3,100,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,8.08,
20260744,2,3,100,snapshot_tuned,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,2,3,100,satcap_tuned,50,0.08,43.03000000000003,0.0,1.0,0.6,0.6,0.09685437481286124
20260744,2,3,100,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.0
20260744,3,4,1,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.08,
20260744,3,4,1,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,3,4,1,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,0.16,
20260744,3,4,1,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.08,1.0
20260744,3,4,1,satcap_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.08,1.0
20260744,3,4,1,delay_aware_hybrid,50,0.08,43.03000000000003,0.08,0.0,0.12,0.2,1.0
20260744,3,4,2,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.16,
20260744,3,4,2,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,3,4,2,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,0.24,
20260744,3,4,2,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.16,1.0
20260744,3,4,2,satcap_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.16,1.0
20260744,3,4,2,delay_aware_hybrid,50,0.08,43.03000000000003,0.08,0.0,0.12,0.28,1.0
20260744,3,4,5,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.4,
20260744,3,4,5,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,3,4,5,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,0.48000000000000004,
20260744,3,4,5,snapshot_tuned,50,0.08,43.03000000000003,0.08,0.0,0.0,0.4,1.0
20260744,3,4,5,satcap_tuned,50,0.08,43.03000000000003,0.06,0.25,0.08,0.38,0.08182793556389194
20260744,3,4,5,delay_aware_hybrid,50,0.08,43.03000000000003,0.08,0.0,0.12,0.52,1.0
20260744,3,4,10,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,0.8,
20260744,3,4,10,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,3,4,10,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,0.88,
20260744,3,4,10,snapshot_tuned,50,0.08,43.03000000000003,0.02,0.75,0.46,0.66,0.07534244796736729
20260744,3,4,10,satcap_tuned,50,0.08,43.03000000000003,0.06,0.25,0.08,0.6799999999999999,0.08182793556389194
20260744,3,4,10,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.08182793556389194
20260744,3,4,20,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,1.6,
20260744,3,4,20,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,3,4,20,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,1.6800000000000002,
20260744,3,4,20,snapshot_tuned,50,0.08,43.03000000000003,0.02,0.75,0.46,0.8600000000000001,0.07534244796736729
20260744,3,4,20,satcap_tuned,50,0.08,43.03000000000003,0.06,0.25,0.84,2.04,0.07448108903414787
20260744,3,4,20,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.08182793556389194
20260744,3,4,50,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,4.0,
20260744,3,4,50,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,3,4,50,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,4.08,
20260744,3,4,50,snapshot_tuned,50,0.08,43.03000000000003,0.02,0.75,0.46,1.46,0.07534244796736729
20260744,3,4,50,satcap_tuned,50,0.08,43.03000000000003,0.06,0.25,0.84,3.84,0.07448108903414787
20260744,3,4,50,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.08182793556389194
20260744,3,4,100,no_action,50,0.08,43.03000000000003,0.08,0.0,0.0,8.0,
20260744,3,4,100,always_on,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,
20260744,3,4,100,reactive,50,0.08,43.03000000000003,0.08,0.0,0.08,8.08,
20260744,3,4,100,snapshot_tuned,50,0.08,43.03000000000003,0.02,0.75,0.46,2.46,0.07534244796736729
20260744,3,4,100,satcap_tuned,50,0.08,43.03000000000003,0.06,0.25,0.84,6.84,0.07448108903414787
20260744,3,4,100,delay_aware_hybrid,50,0.08,43.03000000000003,0.0,1.0,1.0,1.0,0.08182793556389194
20260745,0,1,1,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,
20260745,0,1,1,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,0,1,1,reactive,50,0.44,28.315000000000015,0.08,0.8181818181818182,0.42,0.5,
20260745,0,1,1,snapshot_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,1.0
20260745,0,1,1,satcap_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,1.0
20260745,0,1,1,delay_aware_hybrid,50,0.44,28.315000000000015,0.06,0.8636363636363636,0.48,0.54,1.0
20260745,0,1,2,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,0.88,
20260745,0,1,2,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,0,1,2,reactive,50,0.44,28.315000000000015,0.08,0.8181818181818182,0.42,0.58,
20260745,0,1,2,snapshot_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.88,1.0
20260745,0,1,2,satcap_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.88,1.0
20260745,0,1,2,delay_aware_hybrid,50,0.44,28.315000000000015,0.06,0.8636363636363636,0.48,0.6,1.0
20260745,0,1,5,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,2.2,
20260745,0,1,5,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,0,1,5,reactive,50,0.44,28.315000000000015,0.08,0.8181818181818182,0.42,0.8200000000000001,
20260745,0,1,5,snapshot_tuned,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.5,1.0,0.10750687972012904
20260745,0,1,5,satcap_tuned,50,0.44,28.315000000000015,0.06,0.8636363636363636,0.46,0.76,0.14360453788334349
20260745,0,1,5,delay_aware_hybrid,50,0.44,28.315000000000015,0.06,0.8636363636363636,0.48,0.78,1.0
20260745,0,1,10,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,4.4,
20260745,0,1,10,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,0,1,10,reactive,50,0.44,28.315000000000015,0.08,0.8181818181818182,0.42,1.22,
20260745,0,1,10,snapshot_tuned,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.5,1.5,0.10750687972012904
20260745,0,1,10,satcap_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.54,0.9400000000000001,0.13642903192376699
20260745,0,1,10,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.74,0.74,0.13376261910787926
20260745,0,1,20,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,8.8,
20260745,0,1,20,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,0,1,20,reactive,50,0.44,28.315000000000015,0.08,0.8181818181818182,0.42,2.02,
20260745,0,1,20,snapshot_tuned,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.5,2.5,0.10750687972012904
20260745,0,1,20,satcap_tuned,50,0.44,28.315000000000015,0.0,1.0,0.82,0.82,0.08099307170186183
20260745,0,1,20,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.74,0.74,0.13376261910787926
20260745,0,1,50,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,22.0,
20260745,0,1,50,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,0,1,50,reactive,50,0.44,28.315000000000015,0.08,0.8181818181818182,0.42,4.42,
20260745,0,1,50,snapshot_tuned,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,0.0
20260745,0,1,50,satcap_tuned,50,0.44,28.315000000000015,0.0,1.0,0.82,0.82,0.08099307170186183
20260745,0,1,50,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.74,0.74,0.13376261910787926
20260745,0,1,100,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,44.0,
20260745,0,1,100,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,0,1,100,reactive,50,0.44,28.315000000000015,0.08,0.8181818181818182,0.42,8.42,
20260745,0,1,100,snapshot_tuned,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,0.0
20260745,0,1,100,satcap_tuned,50,0.44,28.315000000000015,0.0,1.0,0.82,0.82,0.08099307170186183
20260745,0,1,100,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.74,0.74,0.13376261910787926
20260745,1,2,1,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,
20260745,1,2,1,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,1,2,1,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.4,0.5,
20260745,1,2,1,snapshot_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,1.0
20260745,1,2,1,satcap_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,1.0
20260745,1,2,1,delay_aware_hybrid,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.46,0.5,1.0
20260745,1,2,2,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,0.88,
20260745,1,2,2,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,1,2,2,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.4,0.6000000000000001,
20260745,1,2,2,snapshot_tuned,50,0.44,28.315000000000015,0.28,0.36363636363636365,0.2,0.76,0.12996228762567508
20260745,1,2,2,satcap_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.88,1.0
20260745,1,2,2,delay_aware_hybrid,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.46,0.54,1.0
20260745,1,2,5,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,2.2,
20260745,1,2,5,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,1,2,5,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.4,0.9,
20260745,1,2,5,snapshot_tuned,50,0.44,28.315000000000015,0.28,0.36363636363636365,0.2,1.6,0.12996228762567508
20260745,1,2,5,satcap_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.52,0.72,0.17786148448492453
20260745,1,2,5,delay_aware_hybrid,50,0.44,28.315000000000015,0.02,0.9545454545454546,0.5,0.6,0.18070086799185797
20260745,1,2,10,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,4.4,
20260745,1,2,10,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,1,2,10,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.4,1.4,
20260745,1,2,10,snapshot_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.58,0.98,0.1185523363641371
20260745,1,2,10,satcap_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.52,0.92,0.17786148448492453
20260745,1,2,10,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.72,0.72,0.17689186637568763
20260745,1,2,20,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,8.8,
20260745,1,2,20,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,1,2,20,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.4,2.4,
20260745,1,2,20,snapshot_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.58,1.38,0.1185523363641371
20260745,1,2,20,satcap_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.52,1.32,0.17786148448492453
20260745,1,2,20,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.72,0.72,0.17689186637568763
20260745,1,2,50,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,22.0,
20260745,1,2,50,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,1,2,50,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.4,5.4,
20260745,1,2,50,snapshot_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.58,2.58,0.1185523363641371
20260745,1,2,50,satcap_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.52,2.52,0.17786148448492453
20260745,1,2,50,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.72,0.72,0.17689186637568763
20260745,1,2,100,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,44.0,
20260745,1,2,100,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,1,2,100,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.4,10.4,
20260745,1,2,100,snapshot_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.58,4.58,0.1185523363641371
20260745,1,2,100,satcap_tuned,50,0.44,28.315000000000015,0.04,0.9090909090909091,0.52,4.52,0.17786148448492453
20260745,1,2,100,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.72,0.72,0.17689186637568763
20260745,2,3,1,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,
20260745,2,3,1,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,2,3,1,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.38,0.48,
20260745,2,3,1,snapshot_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,1.0
20260745,2,3,1,satcap_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,1.0
20260745,2,3,1,delay_aware_hybrid,50,0.44,28.315000000000015,0.06,0.8636363636363636,0.44,0.5,1.0
20260745,2,3,2,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,0.88,
20260745,2,3,2,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,2,3,2,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.38,0.5800000000000001,
20260745,2,3,2,snapshot_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.88,1.0
20260745,2,3,2,satcap_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.88,1.0
20260745,2,3,2,delay_aware_hybrid,50,0.44,28.315000000000015,0.06,0.8636363636363636,0.44,0.56,1.0
20260745,2,3,5,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,2.2,
20260745,2,3,5,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,2,3,5,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.38,0.88,
20260745,2,3,5,snapshot_tuned,50,0.44,28.315000000000015,0.32,0.2727272727272727,0.18,1.78,0.11653234060714811
20260745,2,3,5,satcap_tuned,50,0.44,28.315000000000015,0.4,0.09090909090909091,0.16,2.16,0.1419711450801723
20260745,2,3,5,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.7,0.7,0.1419711450801723
20260745,2,3,10,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,4.4,
20260745,2,3,10,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,2,3,10,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.38,1.38,
20260745,2,3,10,snapshot_tuned,50,0.44,28.315000000000015,0.26,0.4090909090909091,0.4,3.0,0.11286593162408036
20260745,2,3,10,satcap_tuned,50,0.44,28.315000000000015,0.28,0.36363636363636365,0.34,3.14,0.14005431978807023
20260745,2,3,10,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,0.7,0.7,0.1419711450801723
20260745,2,3,20,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,8.8,
20260745,2,3,20,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,2,3,20,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.38,2.38,
20260745,2,3,20,snapshot_tuned,50,0.44,28.315000000000015,0.26,0.4090909090909091,0.4,5.6000000000000005,0.11286593162408036
20260745,2,3,20,satcap_tuned,50,0.44,28.315000000000015,0.0,1.0,0.78,0.78,0.09035419775447379
20260745,2,3,20,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,0.12093644785860054
20260745,2,3,50,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,22.0,
20260745,2,3,50,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,2,3,50,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.38,5.38,
20260745,2,3,50,snapshot_tuned,50,0.44,28.315000000000015,0.26,0.4090909090909091,0.4,13.4,0.11286593162408036
20260745,2,3,50,satcap_tuned,50,0.44,28.315000000000015,0.0,1.0,0.78,0.78,0.09035419775447379
20260745,2,3,50,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,0.12093644785860054
20260745,2,3,100,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,44.0,
20260745,2,3,100,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,2,3,100,reactive,50,0.44,28.315000000000015,0.1,0.7727272727272727,0.38,10.38,
20260745,2,3,100,snapshot_tuned,50,0.44,28.315000000000015,0.26,0.4090909090909091,0.4,26.4,0.11286593162408036
20260745,2,3,100,satcap_tuned,50,0.44,28.315000000000015,0.0,1.0,0.78,0.78,0.09035419775447379
20260745,2,3,100,delay_aware_hybrid,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,0.12093644785860054
20260745,3,4,1,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,
20260745,3,4,1,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,3,4,1,reactive,50,0.44,28.315000000000015,0.14,0.6818181818181818,0.36,0.5,
20260745,3,4,1,snapshot_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,1.0
20260745,3,4,1,satcap_tuned,50,0.44,28.315000000000015,0.44,0.0,0.0,0.44,1.0
20260745,3,4,1,delay_aware_hybrid,50,0.44,28.315000000000015,0.08,0.8181818181818182,0.42,0.5,1.0
20260745,3,4,2,no_action,50,0.44,28.315000000000015,0.44,0.0,0.0,0.88,
20260745,3,4,2,always_on,50,0.44,28.315000000000015,0.0,1.0,1.0,1.0,
20260745,3,4,2,reactive,50,0.44,28.315000000000015,0.14,0.6818181818181818,0.36,0.64,
